artist,total_tracks,spotify_popularity,danceability,energy,speechiness,instrumentalness,pct_explicit_tracks,duration_min,feature_pct,spotify_track_genre
Rexanthony,6,19.333333333333332,Medium,High,Low,Instrumental,33.33333333333333,4.573333333333333,0.0,happy
Rey Ruiz,7,31.142857142857142,Medium,High,Low,Vocal,0.0,4.781428571428571,0.0,salsa
Reyan,4,32.25,Medium,Medium,Low,Vocal,25.0,2.745,75.0,malay
Reyhan Karaca,1,46.0,High,Medium,Low,Vocal,0.0,4.71,0.0,turkish
Reynaldo Armas,1,37.0,Medium,Medium,Low,Vocal,0.0,4.05,0.0,j-pop
Reynaldo Santiago Chino ,2,36.5,High,High,Low,Vocal,0.0,4.32,50.0,salsa
Reza Solatipour,1,0.0,Low,Medium,Low,Instrumental,0.0,5.12,0.0,iranian
Reznik,9,35.55555555555556,Medium,High,Moderate,Vocal,100.0,3.2566666666666664,0.0,emo
Reznyck,2,16.5,Low,High,Low,Instrumental,0.0,3.645,0.0,club
Rezz,5,58.6,Medium,Medium,Low,Vocal,0.0,3.282,80.0,electronic
Rhod Gilbert,6,21.5,Medium,High,High,Vocal,0.0,6.048333333333333,0.0,comedy
Rhonchus,2,0.0,Low,Low,Low,Instrumental,0.0,5.654999999999999,50.0,iranian
Rhonda Mackert,1,20.0,Medium,Low,Low,Instrumental,0.0,3.72,0.0,new-age
Rhumba,7,20.428571428571427,High,Medium,Low,Vocal,42.857142857142854,3.29,14.285714285714285,j-dance
Rhydian,1,20.0,Low,Medium,Low,Vocal,0.0,3.63,0.0,opera
Rhythim Is Rhythim,10,7.6,High,High,Low,Instrumental,0.0,6.2090000000000005,80.0,detroit-techno
Rhythm & Sound,6,17.833333333333332,High,Low,Low,Vocal,0.0,5.528333333333333,33.33333333333333,minimal-techno
Rhythm On The Loose,3,22.333333333333332,Medium,High,Low,Vocal,0.0,5.723333333333334,0.0,breakbeat
Rhythmics,1,16.0,Medium,High,Low,Vocal,0.0,3.58,100.0,happy
Riad,1,34.0,Medium,Medium,Moderate,Vocal,100.0,2.34,100.0,emo
Riber Ore,1,21.0,Medium,Medium,Low,Instrumental,0.0,3.78,0.0,guitar
Riber Oré,1,24.0,Medium,Low,Low,Instrumental,0.0,2.9,0.0,guitar
Ribin Richard,8,43.125,Medium,High,Low,Vocal,0.0,2.7087499999999998,100.0,malay
Ricardo Ceratto,2,41.0,Medium,Medium,Low,Vocal,0.0,3.04,0.0,rock-n-roll
Ricardo Iorio,36,24.86111111111111,Medium,High,Low,Vocal,0.0,3.5516666666666667,13.88888888888889,heavy-metal
Ricardo Lemvo,3,18.666666666666668,High,Medium,Low,Vocal,0.0,4.816666666666666,33.33333333333333,afrobeat
Ricardo Malerba,1,18.0,High,Medium,Low,Mixed,0.0,2.35,100.0,tango
Ricardo Montaner,1,0.0,Medium,Low,Low,Vocal,0.0,2.72,100.0,latin
Ricardo Monteiro,1,22.0,Medium,High,Low,Vocal,0.0,3.49,0.0,disney
Ricardo Moreno,2,25.5,Medium,High,Low,Vocal,0.0,3.3449999999999998,0.0,hardstyle
Ricardo Ray,1,29.0,Medium,High,Low,Vocal,0.0,2.85,100.0,salsa
Ricardo Silva,5,35.0,Medium,High,Low,Vocal,0.0,3.686,0.0,anime
Ricardo Tanturi,10,16.9,Medium,Low,Low,Vocal,0.0,2.68,80.0,tango
Ricchi E Poveri,1,0.0,High,High,Low,Vocal,0.0,3.15,0.0,disco
Richard Berry,1,33.0,High,High,Low,Vocal,0.0,2.95,100.0,blues
Richard Cepeda,1,36.0,High,High,Low,Vocal,0.0,4.07,0.0,salsa
Richard Devine,1,10.0,High,High,Low,Mixed,0.0,4.1,0.0,idm
Richard Durand,2,46.5,Low,High,Low,Vocal,0.0,3.825,100.0,progressive-house
Richard Harvey,1,17.0,Low,Low,Low,Instrumental,0.0,3.92,0.0,british
Richard Hawley,1,49.0,Medium,Medium,Low,Vocal,0.0,3.71,0.0,british
Richard M. Sherman,2,21.0,Low,Low,Low,Vocal,0.0,3.785,100.0,disney
Richard Pryor,2,21.5,Low,Low,Low,Vocal,50.0,1.5999999999999999,50.0,comedy
Richard Thompson,1,58.0,Medium,Low,Low,Vocal,0.0,4.72,0.0,british
Richard Wagner,10,30.9,Low,Low,Low,Instrumental,0.0,8.559,100.0,opera
Richard Walters,2,53.0,Medium,Low,Low,Vocal,0.0,4.16,0.0,acoustic
Richi Ray,1,35.0,High,Low,Low,Vocal,100.0,1.89,0.0,blues
Richie Hawtin,10,12.6,High,High,Low,Instrumental,0.0,9.116,80.0,detroit-techno
Richie Ray,1,29.0,High,High,Low,Vocal,0.0,4.55,100.0,salsa
Richwhite,1,38.0,Medium,Medium,Low,Vocal,0.0,4.28,100.0,emo
Rick & Nogueira,1,45.0,Medium,High,Low,Vocal,0.0,2.98,100.0,sertanejo
Rick & Renner,8,47.25,Medium,Medium,Low,Vocal,0.0,4.11625,0.0,sertanejo
Rick Arena,5,19.0,Medium,High,Low,Vocal,0.0,3.008,20.0,disco
Rick Astley,9,39.77777777777778,High,High,Low,Vocal,0.0,3.684444444444445,0.0,synth-pop
Rick Gallagher Project,2,59.5,Low,Low,Low,Instrumental,0.0,2.975,0.0,piano
Rick James,10,14.5,High,High,Low,Vocal,0.0,3.944,10.0,disco
Ricky Hsiao,2,11.0,Low,Low,Low,Vocal,0.0,4.875,0.0,mandopop
Ricky Martin,1,74.0,Medium,High,Low,Vocal,0.0,4.05,0.0,latin
Ricky Montgomery,2,80.5,Medium,Medium,Low,Vocal,0.0,3.885,0.0,indie-pop
Ricky Nelson,12,49.666666666666664,Medium,Low,Low,Vocal,0.0,2.5974999999999997,16.666666666666664,rockabilly
Ricky Rich,9,40.44444444444444,High,Medium,Low,Vocal,55.55555555555556,2.8333333333333335,100.0,swedish
Ricky Skaggs,5,32.2,Medium,High,Low,Vocal,0.0,3.08,0.0,bluegrass
Rico Dalasam,1,43.0,Medium,Medium,Low,Vocal,0.0,3.14,0.0,funk
Rico Nasty,4,0.0,High,High,Low,Vocal,100.0,2.3175,75.0,alternative
Ricochets,1,26.0,Medium,Medium,Low,Vocal,0.0,2.47,0.0,psych-rock
Riddim,1,37.0,High,Medium,Low,Vocal,0.0,4.66,0.0,ska
Rie fu,1,49.0,Medium,Low,Low,Vocal,0.0,5.01,0.0,j-pop
Riff,35,26.085714285714285,Medium,High,Low,Vocal,0.0,4.367428571428571,0.0,heavy-metal
Rigoberta Bandini,6,59.833333333333336,Medium,Medium,Low,Vocal,0.0,3.5533333333333332,33.33333333333333,spanish
Rik Beatz,1,59.0,Low,Medium,Low,Vocal,0.0,3.15,0.0,indian
Rik Gaynor,19,12.31578947368421,Medium,High,Low,Vocal,0.0,4.356842105263158,0.0,kids
Riko,1,30.0,High,High,Low,Vocal,100.0,4.32,100.0,hardcore
Riley Green,10,30.4,Medium,Medium,Low,Vocal,0.0,3.45,0.0,country
Rill,1,44.0,High,Low,Low,Vocal,100.0,2.68,0.0,german
Rilès,10,54.5,High,Medium,Low,Vocal,100.0,3.05,0.0,french
Rings of Saturn,3,20.666666666666668,Medium,High,Low,Instrumental,0.0,4.1466666666666665,33.33333333333333,death-metal
Rinosh George,4,27.5,High,Medium,Low,Vocal,25.0,3.475,0.0,malay
Rin音,2,0.0,Medium,Medium,Low,Vocal,0.0,3.49,0.0,j-pop
Rionegro & Solimões,2,46.0,Medium,Medium,Low,Vocal,0.0,2.995,0.0,sertanejo
Riot Ten,9,44.666666666666664,Medium,High,Low,Vocal,88.88888888888889,2.99,100.0,dub
Riria.,2,52.5,Medium,Low,Low,Vocal,0.0,4.2700000000000005,0.0,j-pop
Rise Against,10,40.1,Medium,High,Low,Vocal,0.0,3.4530000000000003,0.0,hardcore
Rise To Remain,1,25.0,Medium,High,Low,Vocal,0.0,3.09,0.0,metalcore
Rishabh,3,52.333333333333336,High,Medium,Low,Vocal,0.0,2.0966666666666667,66.66666666666666,indian
Rishi Rich,4,46.5,High,High,Low,Vocal,0.0,3.335,100.0,indie-pop
Rita Coolidge,3,0.0,Low,Medium,Low,Vocal,0.0,3.68,0.0,r-n-b
Rita Lee,6,43.333333333333336,Medium,Medium,Low,Vocal,0.0,3.7583333333333333,83.33333333333334,mpb
Rita Ora,3,59.333333333333336,Medium,High,Low,Vocal,0.0,3.186666666666666,0.0,edm
Ritchie Valens,4,62.5,Medium,Low,Low,Vocal,0.0,2.165,0.0,rockabilly
Riton,1,82.0,High,High,Low,Vocal,0.0,2.82,100.0,edm
Ritt Momney,1,77.0,Low,Medium,Low,Vocal,0.0,3.51,0.0,indie-pop
Ritviz,26,53.23076923076923,Medium,Medium,Low,Vocal,0.0,3.1226923076923074,26.923076923076923,edm
Rival,2,59.0,Medium,Medium,Low,Vocal,0.0,3.6449999999999996,100.0,edm
Rival Consoles,36,29.444444444444443,Medium,Medium,Low,Instrumental,0.0,5.105555555555556,0.0,idm
Riverdales,3,23.666666666666668,Low,High,Low,Vocal,0.0,1.6666666666666667,0.0,power-pop
Riverside Park,1,34.0,Medium,Low,Low,Instrumental,0.0,2.72,0.0,study
Rixton,1,79.0,Medium,High,Low,Vocal,0.0,3.23,0.0,dance
Riya Das,2,23.0,Medium,Medium,Low,Vocal,0.0,1.46,50.0,malay
Rizer,2,31.5,Low,High,Low,Vocal,0.0,3.035,50.0,hardcore
Rmb,2,26.5,Medium,High,Low,Vocal,0.0,3.9,0.0,techno
Rnla,6,44.166666666666664,Medium,Low,Low,Vocal,0.0,2.685,100.0,chill
Rnwy Lites,1,59.0,Low,Low,Low,Mixed,0.0,3.2,0.0,sleep
Roan Shenoyy,1,38.0,Medium,High,Low,Mixed,0.0,3.15,0.0,edm
Roar,1,80.0,Low,Medium,Low,Vocal,0.0,3.3,0.0,indie-pop
Rob & Chris,4,26.0,High,High,Low,Vocal,0.0,3.1675,75.0,party
Rob Cantor,7,31.857142857142858,Medium,Low,Low,Instrumental,0.0,1.407142857142857,0.0,disney
Rob Fowler,1,24.0,Low,High,Low,Vocal,0.0,2.9,100.0,show-tunes
Rob Gasser,2,47.0,Medium,High,Low,Vocal,0.0,3.46,100.0,dub
Rob Gee,1,19.0,High,High,Low,Vocal,0.0,3.16,0.0,happy
Rob Le Pitch,1,12.0,Medium,High,Low,Mixed,0.0,7.11,100.0,breakbeat
Rob McClure,5,21.6,Medium,Medium,Low,Vocal,0.0,3.308,100.0,show-tunes
Rob Rokicki,1,50.0,Medium,Medium,Low,Vocal,0.0,4.97,100.0,show-tunes
Rob Scallon,2,44.5,Low,Low,Low,Instrumental,0.0,2.975,0.0,bluegrass
Rob Zombie,40,22.025,Medium,High,Low,Vocal,5.0,3.6380000000000003,2.5,industrial
Robbie Rivera,2,0.0,High,High,Low,Instrumental,0.0,6.505,100.0,progressive-house
Robbie Rule,2,20.0,Medium,High,Low,Vocal,50.0,3.13,100.0,j-dance
Robbie Seed,1,38.0,Medium,High,Low,Vocal,0.0,2.98,100.0,progressive-house
Robbins Island Music Group,1,37.0,Low,Medium,Low,Instrumental,0.0,5.4,0.0,sleep
Robby Benson,1,53.0,Medium,Low,Low,Vocal,0.0,2.32,100.0,disney
Robert Babicz,2,0.0,High,High,Low,Instrumental,0.0,7.4350000000000005,0.0,minimal-techno
Robert Broberg,4,37.0,Medium,Medium,Low,Vocal,0.0,1.97,0.0,j-pop
Robert Earl Keen,1,40.0,Medium,Medium,Low,Vocal,0.0,3.16,0.0,country
Robert Haig Coxon,14,23.642857142857142,Low,Low,Low,Instrumental,0.0,6.347142857142857,0.0,new-age
Robert Hood,56,10.5,High,High,Low,Instrumental,0.0,6.047142857142857,3.571428571428571,detroit-techno
Robert John Ardiff,1,39.0,Medium,Low,Low,Vocal,0.0,3.93,0.0,dub
Robert Lowe,3,46.0,Medium,Low,Low,Instrumental,0.0,3.563333333333333,0.0,guitar
Robert Miles,5,43.0,Medium,High,Low,Instrumental,0.0,5.756,20.0,trance
Robert Munsch,1,29.0,Medium,Medium,High,Vocal,0.0,4.75,0.0,children
Robert Nickson,1,41.0,Medium,High,Low,Instrumental,0.0,2.85,0.0,deep-house
Robert Owens,15,12.466666666666667,High,Medium,Low,Vocal,0.0,6.554,60.0,chicago-house
Robert Palmer,4,17.25,Medium,High,Low,Vocal,0.0,5.0575,50.0,blues
Robert Preston,3,29.666666666666668,Medium,Low,Low,Vocal,0.0,2.6833333333333336,66.66666666666666,show-tunes
Robert Rozmus,2,27.0,Low,Medium,Low,Vocal,0.0,1.73,50.0,disney
Robert Schimmel,12,22.75,Medium,Medium,High,Vocal,100.0,3.1283333333333334,0.0,comedy
Robert Schumann,30,0.06666666666666667,Medium,Low,Low,Instrumental,0.0,1.9686666666666668,100.0,classical
Robert Stolz,2,20.5,Low,Low,Low,Vocal,0.0,3.3449999999999998,100.0,opera
Roberta Campos,4,41.75,Medium,Medium,Low,Vocal,0.0,3.6125,50.0,folk
Roberta Flack,1,72.0,Medium,Low,Low,Vocal,0.0,4.78,0.0,disco
Roberta Miranda,1,45.0,High,Low,Low,Vocal,0.0,3.17,0.0,sertanejo
Roberta Sá,4,39.5,High,Medium,Low,Vocal,0.0,3.45,25.0,mpb
Roberto Alagna,4,23.75,Low,Low,Low,Vocal,0.0,4.199999999999999,100.0,opera
Roberto Blades,2,29.5,Medium,High,Low,Vocal,0.0,5.505000000000001,0.0,salsa
Roberto Cacciapaglia,1,49.0,Low,Medium,Low,Instrumental,0.0,2.18,100.0,ambient
Roberto Carlos,18,41.55555555555556,Medium,Medium,Low,Vocal,0.0,4.016666666666667,0.0,mpb
Roberto Diana,1,47.0,Medium,Low,Low,Instrumental,0.0,1.2,100.0,acoustic
Roberto Firpo,2,18.5,Medium,Medium,Low,Mixed,0.0,2.16,50.0,tango
Roberto Garcia,1,46.0,High,Medium,Low,Vocal,0.0,3.09,0.0,disney
Roberto Goyeneche,74,21.986486486486488,Medium,Medium,Low,Vocal,0.0,2.952837837837838,67.56756756756756,tango
Roberto Grela,2,16.0,Low,Medium,Low,Instrumental,0.0,1.7650000000000001,0.0,tango
Roberto Jordan,8,31.625,Medium,Medium,Low,Vocal,0.0,2.60125,12.5,rock-n-roll
Roberto Lugo,3,28.0,Medium,Medium,Low,Vocal,0.0,5.203333333333333,0.0,salsa
Roberto Ribeiro,1,36.0,Medium,Medium,Low,Vocal,0.0,3.84,0.0,samba
Roberto Roena Y Su Apollo Sound,1,28.0,Medium,High,Low,Vocal,0.0,6.33,0.0,salsa
Robin Hustin,1,64.0,Medium,High,Low,Vocal,0.0,3.09,100.0,edm
Robin S,3,47.333333333333336,High,High,Low,Vocal,0.0,5.333333333333333,33.33333333333333,disco
Robin Schulz,44,33.61363636363637,Medium,High,Low,Vocal,6.8181818181818175,3.253409090909091,97.72727272727273,deep-house
Robin Spielberg,3,30.333333333333332,Medium,Low,Low,Instrumental,0.0,3.7066666666666666,0.0,new-age
Robin Thicke,1,76.0,High,Medium,Low,Vocal,0.0,4.4,100.0,soul
Robin de Jesus,1,45.0,Low,Low,Low,Vocal,0.0,1.73,0.0,show-tunes
Robinho,1,44.0,Medium,Medium,Low,Vocal,0.0,2.84,100.0,pagode
Roboflex,1,44.0,Medium,Medium,Low,Instrumental,0.0,2.24,0.0,study
Robson Nascimento,2,26.5,Medium,Medium,Low,Vocal,0.0,4.965,0.0,groove
Robyn,2,53.5,Medium,High,Low,Vocal,0.0,4.12,0.0,swedish
Robyn Hitchcock & The Egyptians,3,21.666666666666668,Medium,High,Low,Vocal,0.0,3.703333333333333,0.0,power-pop
Robério e Seus Teclados,6,43.166666666666664,Medium,High,Low,Vocal,0.0,3.268333333333333,0.0,forro
Rocco,2,33.0,Medium,Low,Low,Vocal,0.0,2.2249999999999996,50.0,chill
Rochak Kohli,6,67.0,Medium,High,Low,Vocal,0.0,4.068333333333333,100.0,pop
Rock 'n' Rainbow,5,17.0,High,High,Low,Vocal,0.0,2.9219999999999997,0.0,kids
Rock Of Ages Cast,2,25.0,Low,Medium,Low,Vocal,0.0,2.405,100.0,show-tunes
Rocket Rockers,3,39.666666666666664,Medium,High,Low,Vocal,0.0,3.813333333333333,0.0,punk-rock
Rockfolket,1,34.0,Medium,High,Low,Vocal,0.0,2.8,0.0,rock-n-roll
Rockin' Ryan & The Real Goners,2,24.0,Low,High,Low,Vocal,0.0,2.3449999999999998,0.0,rockabilly
Roctonic SA,1,27.0,Medium,Medium,Low,Instrumental,0.0,6.17,100.0,deep-house
Rod Stewart,29,0.20689655172413793,Medium,Medium,Low,Vocal,0.0,3.336551724137931,62.06896551724138,rock
Roderick Porter,2,57.0,Medium,Low,Low,Vocal,100.0,2.62,50.0,emo
Rodg,1,52.0,Medium,High,Low,Instrumental,0.0,3.37,0.0,trance
Rodney Carrington,11,23.0,Medium,Medium,High,Vocal,100.0,4.534545454545454,0.0,comedy
Rodolfo Abrantes,12,40.583333333333336,Medium,Medium,Low,Vocal,0.0,5.318333333333333,25.0,gospel
Rodolfo Biagi,1,0.0,High,Low,Low,Instrumental,0.0,2.21,0.0,tango
Rodolfo Biagi Y Su Orquesta Tipica,1,16.0,Medium,Low,Low,Vocal,0.0,3.07,0.0,tango
Rodox,3,33.333333333333336,Medium,High,Low,Vocal,0.0,4.203333333333333,0.0,hardcore
Rodrigo Amarante,2,65.5,High,Medium,Low,Vocal,0.0,2.01,0.0,mpb
Rodrigo Azevedo,1,45.0,Low,Medium,Low,Vocal,0.0,3.82,100.0,brazil
Rodrigo Deem,2,32.0,Medium,High,Low,Instrumental,0.0,3.54,0.0,trance
Rodrigo Miallaret,1,35.0,Medium,Low,Low,Vocal,0.0,2.06,0.0,disney
Rodrigo Mozart,7,27.285714285714285,Medium,High,Low,Vocal,0.0,5.317142857142857,0.0,groove
Rodrigo Zin,2,41.0,Medium,Medium,Low,Vocal,100.0,4.324999999999999,0.0,r-n-b
Rodrigo y Gabriela,1,50.0,Medium,High,Low,Instrumental,0.0,3.43,0.0,acoustic
Rodriguez Jr.,7,40.57142857142857,Medium,Medium,Low,Instrumental,0.0,6.604285714285714,57.14285714285714,minimal-techno
Rodriguinho,14,45.214285714285715,Medium,High,Low,Vocal,0.0,3.9057142857142857,57.14285714285714,pagode
Roedelius,1,49.0,Low,Low,Low,Instrumental,0.0,4.03,100.0,ambient
RoelBeat,3,35.666666666666664,High,High,Low,Instrumental,0.0,4.396666666666667,100.0,groove
Roffe Ruff,28,24.5,High,Medium,Low,Vocal,0.0,3.305357142857143,14.285714285714285,goth
Roger & Gustavo,1,48.0,Medium,High,Low,Vocal,0.0,2.95,100.0,sertanejo
Roger Bart,8,28.875,Medium,Medium,Low,Vocal,0.0,3.64,50.0,disney
Roger Eno,5,36.4,Medium,Low,Low,Instrumental,0.0,3.12,80.0,ambient
Roger Miller,1,0.0,Medium,Low,Low,Vocal,0.0,2.47,0.0,country
Roger Sanchez,1,55.0,Medium,High,Low,Vocal,0.0,4.24,100.0,disco
Roger Shah,2,22.5,Medium,High,Low,Mixed,0.0,6.055,100.0,trance
Rogerio Flausino,1,18.0,High,High,Low,Vocal,0.0,3.19,100.0,disney
Rogers,1,35.0,Medium,High,Low,Vocal,0.0,3.64,0.0,punk-rock
Rogue,3,45.0,Medium,High,Low,Vocal,0.0,3.8200000000000003,0.0,dub
Rogue Zero,2,23.0,Medium,High,Low,Vocal,0.0,3.0700000000000003,50.0,hardstyle
Rogér Fakhr,3,51.0,Medium,Low,Low,Vocal,0.0,2.8000000000000003,0.0,groove
Rogério Samora,1,22.0,Medium,Medium,Low,Vocal,0.0,3.64,100.0,disney
Rohan Kamath,1,42.0,Medium,Medium,Low,Vocal,0.0,3.23,0.0,indian
Rohit Gopalakrishnan,1,46.0,High,High,Moderate,Vocal,0.0,3.88,100.0,malay
Rohit John Chettri,1,44.0,Medium,Medium,Low,Vocal,0.0,3.81,0.0,indie-pop
Rohit Matt,1,42.0,High,Medium,Low,Vocal,0.0,3.86,100.0,malay
Rohit Shakya,1,48.0,Medium,High,Low,Vocal,0.0,3.6,100.0,indie
Rojin Sharafi,22,0.36363636363636365,Low,High,Low,Vocal,0.0,6.343181818181819,0.0,iranian
Rokazer,1,37.0,Medium,High,Low,Instrumental,0.0,4.8,0.0,techno
Roland Clark,2,0.0,High,High,Low,Vocal,0.0,6.4,50.0,garage
Rolando Carrasco Segovia,1,21.0,Medium,Medium,Low,Instrumental,0.0,1.87,0.0,guitar
Rolando Laserie,3,29.333333333333332,Medium,Medium,Low,Vocal,0.0,2.8266666666666667,33.33333333333333,salsa
Rolando Villazón,1,0.0,Low,Low,Low,Vocal,0.0,4.16,100.0,opera
Rolandz,1,36.0,Medium,High,Low,Vocal,0.0,3.8,0.0,swedish
Rolf Wikström,1,35.0,Medium,High,Low,Vocal,0.0,3.92,0.0,blues
Rolf Zuckowski,50,30.16,High,Medium,Low,Vocal,0.0,2.7702,18.0,children
Rollergirl,1,58.0,High,High,Low,Vocal,0.0,3.58,0.0,techno
Rollin Hand,1,38.0,Medium,Medium,Low,Mixed,0.0,2.52,0.0,study
Roman Messer,7,39.285714285714285,Medium,High,Low,Vocal,0.0,3.7014285714285715,85.71428571428571,trance
Roman Müller,3,53.0,High,Medium,Low,Vocal,0.0,2.77,100.0,deep-house
Roman Tam,4,22.0,Low,Low,Low,Vocal,0.0,3.925,0.0,cantopop
Romanthony,29,9.241379310344827,High,High,Low,Vocal,0.0,7.20448275862069,75.86206896551724,chicago-house
Romare,1,61.0,High,Low,Low,Vocal,0.0,2.45,0.0,electronic
Romeo,1,34.0,Medium,Medium,Low,Vocal,0.0,3.07,100.0,swedish
Romeo Void,2,24.5,Medium,High,Low,Vocal,0.0,3.31,0.0,synth-pop
Rompasso,2,56.5,High,Medium,Low,Vocal,50.0,4.64,50.0,edm
Romperayo,6,20.5,Medium,Medium,Low,Instrumental,0.0,3.72,0.0,afrobeat
Romántica Milonguera,10,17.3,Medium,Medium,Low,Vocal,0.0,3.13,0.0,tango
Roméo Elvis,3,34.0,Medium,Medium,Low,Vocal,100.0,3.013333333333333,0.0,french
Ron Flatter,3,19.333333333333332,High,Medium,Low,Instrumental,0.0,6.476666666666667,33.33333333333333,minimal-techno
Ron Gallo,1,59.0,Low,High,Low,Vocal,0.0,3.68,0.0,garage
Ron Pope,3,59.333333333333336,Medium,Low,Low,Vocal,0.0,3.7133333333333334,0.0,acoustic
Ron Trent,40,10.6,High,Medium,Low,Instrumental,0.0,7.02925,27.500000000000004,chicago-house
Ron White,10,25.2,Medium,Medium,High,Vocal,100.0,5.936,0.0,comedy
Ron with Leeds,1,18.0,Medium,High,Low,Vocal,0.0,2.52,0.0,trance
Ronald Borjas,6,34.0,High,High,Low,Vocal,0.0,7.428333333333334,33.33333333333333,salsa
Ronald Cheng,2,48.0,Medium,Medium,Low,Vocal,0.0,4.05,0.0,cantopop
Ronald El Killa,2,40.5,High,Medium,Low,Vocal,0.0,4.234999999999999,100.0,latino
Ronaldo Bezerra,1,38.0,Medium,High,Low,Vocal,0.0,5.08,0.0,gospel
Ronaldo E Os Barcellos,1,42.0,High,Medium,Low,Vocal,0.0,4.05,0.0,pagode
Ronaldo Viola e João Carvalho,1,48.0,Medium,Medium,Low,Vocal,0.0,3.88,0.0,sertanejo
Ronan Hardiman,3,29.333333333333332,Medium,Medium,Low,Vocal,0.0,2.9599999999999995,0.0,new-age
Rone,2,25.0,Medium,Medium,Low,Mixed,0.0,5.0,0.0,electronic
Ronghao Li,9,54.111111111111114,Medium,Medium,Low,Vocal,0.0,4.764444444444445,11.11111111111111,mandopop
Roni Size,26,15.73076923076923,Medium,High,Low,Instrumental,0.0,6.093076923076922,61.53846153846154,breakbeat
Ronnie Bowman,2,23.5,Medium,Medium,Low,Vocal,0.0,2.56,0.0,bluegrass
Ronnie Hawkins,1,23.0,Medium,High,Low,Vocal,0.0,2.28,0.0,rockabilly
Ronnie Lovejoy,1,31.0,High,Medium,Low,Vocal,0.0,7.19,0.0,blues
Ronnie Self,1,23.0,Medium,Medium,Low,Vocal,0.0,2.23,0.0,rockabilly
Ronnie Von,1,37.0,Medium,Medium,Low,Vocal,0.0,4.1,0.0,j-pop
Ronny & Ragge,1,46.0,High,High,Low,Vocal,0.0,4.13,0.0,swedish
Rono,1,46.0,Medium,Low,Low,Vocal,0.0,3.76,0.0,indian
Ronzo,1,65.0,High,Medium,Moderate,Vocal,100.0,3.01,100.0,chill
Roo Panes,7,54.57142857142857,Medium,Low,Low,Vocal,0.0,4.531428571428571,0.0,british
Room 5,2,45.0,High,Medium,Low,Mixed,0.0,4.49,50.0,disco
Rooney,1,50.0,Medium,High,Low,Vocal,0.0,2.27,0.0,power-pop
Roop Kumar Rathod,4,63.75,Medium,Medium,Low,Vocal,0.0,5.2675,25.0,pop-film
Roosevelt,3,44.666666666666664,Medium,High,Low,Instrumental,0.0,4.066666666666666,0.0,disco
Rootkit,3,48.666666666666664,Low,Medium,Low,Vocal,0.0,3.266666666666667,66.66666666666666,dub
Roots Manuva,23,21.47826086956522,High,Medium,Low,Vocal,60.86956521739131,3.8517391304347828,17.391304347826086,trip-hop
Roots Radics,1,28.0,Medium,Medium,Low,Vocal,0.0,4.19,100.0,dub
Rory Block,2,25.5,Medium,Low,Low,Vocal,0.0,4.925000000000001,0.0,acoustic
Rory Gallagher,2,57.0,Low,Medium,Low,Vocal,0.0,4.65,0.0,blues
Rosa Anschütz,1,58.0,High,High,Low,Mixed,0.0,6.88,100.0,techno
Rosa Neon,1,39.0,High,Medium,Low,Vocal,0.0,3.11,0.0,mpb
Rosa Tattooada,2,37.0,Medium,Medium,Low,Vocal,0.0,3.745,0.0,hard-rock
Rosa de Saron,12,42.916666666666664,Medium,Medium,Low,Vocal,0.0,4.55,25.0,brazil
Rosalie.,1,35.0,High,High,Low,Vocal,0.0,3.03,100.0,electronic
Rosana,7,31.285714285714285,Medium,Medium,Low,Vocal,0.0,4.175714285714286,0.0,spanish
Rosario,3,9.333333333333334,High,High,Low,Vocal,0.0,3.92,0.0,spanish
Rosario Dawson,2,40.0,Medium,Medium,Low,Vocal,0.0,3.05,100.0,show-tunes
Rose Funeral,5,20.2,Low,High,Low,Mixed,60.0,4.354,0.0,black-metal
Rose Laurens,1,32.0,High,High,Low,Vocal,0.0,4.96,0.0,french
Rose Liu,1,57.0,Medium,Low,Low,Vocal,0.0,4.98,0.0,mandopop
Rose Nascimento,11,43.63636363636363,Medium,Medium,Low,Vocal,0.0,4.462727272727273,9.090909090909092,brazil
Rose Royce,4,7.25,Medium,Medium,Low,Vocal,0.0,4.435,0.0,disco
Rose's Pawn Shop,4,12.75,Medium,Medium,Low,Vocal,0.0,3.9575,0.0,honky-tonk
Roses & Frey,4,53.5,Medium,Low,Low,Vocal,0.0,3.2849999999999997,0.0,acoustic
Rosetta Arroyo,1,64.0,Low,Low,Low,Instrumental,0.0,2.83,0.0,sleep
Roshan Jamrock,3,32.0,High,High,Low,Vocal,0.0,3.4499999999999997,100.0,malay
Roshan Sebastian,8,51.875,Medium,Low,Low,Vocal,0.0,2.10625,62.5,indie-pop
Rosi Golan,2,42.0,Medium,Low,Low,Vocal,0.0,3.8600000000000003,0.0,acoustic
Rosie Thomas,1,51.0,Medium,Low,Low,Vocal,0.0,4.24,100.0,acoustic
Ross Copperman,4,50.75,Medium,Medium,Low,Vocal,0.0,4.4175,0.0,acoustic
Ross from Friends,1,53.0,High,Medium,Low,Mixed,0.0,6.95,0.0,deep-house
Rota,6,39.5,Medium,Medium,Low,Vocal,66.66666666666666,2.703333333333333,0.0,turkish
Rotersand,3,22.333333333333332,Medium,High,Low,Vocal,0.0,4.706666666666667,0.0,industrial
Rotlaus,8,44.125,Medium,High,Low,Vocal,0.0,3.82375,12.5,country
Rotten Mind,1,24.0,Low,High,Low,Vocal,0.0,3.58,0.0,garage
